1590;sonatype;18;;com.jme3.xmlpull-xpp3;;;https://ossindex.sonatype.org/component/pkg:maven/com.jme3/xmlpull-xpp3
1590;sonatype;19;;org.clojars.charles-stain.xmlpull-xpp3;;;https://ossindex.sonatype.org/component/pkg:maven/org.clojars.charles-stain/xmlpull-xpp3
;;;;;;;
1591;original;;xmlunit;xmlunit.xmlunit;модульное тестирование вывода XML;;
1591;openai;;;;Библиотека Java 'xmlunit.xmlunit' является частью проекта Xmlunit и предоставляет набор классов и методов для выполнения утверждений и сравнений XML в коде Java.Библиотека содержит различные классы утилиты и API, которые помогают в сравнении структур XML, проверке документов XML с схемами и выполнения утверждений по содержанию XML.Некоторые из ключевых функций, предоставляемых «xmlunit.xmlunit», включают в себя: 1. Сравнение: Библиотека предоставляет методы для сравнения документов XML и определения различий между ними.Он поддерживает подробное сравнение атрибутов элемента, пространств имен и текстового содержимого.Он также поддерживает сравнение фрагментов XML и может обрабатывать различия в пробеле, форматировании и кодировании.2. Преобразование: 'xmlunit.xmlunit' поддерживает преобразование документов XML с использованием таблиц xslt styles.Он предоставляет API для применения преобразований XSLT и получения полученного выхода XML.3. Валидация: библиотека позволяет проверять XML -документы против схем XML (XSD).Он предоставляет методы для загрузки схем XML и проверки документов XML для соответствия правилам определенных схем.4. Утверждение: «xmlunit.xmlunit» включает в себя методы утверждения для проверки конкретных условий XML.Он предлагает набор удобных методов, чтобы утверждать существование, отсутствие или содержание элементов XML, атрибутов и текстовых узлов.5. Конфигурация: библиотека позволяет настраивать сравнение и поведение проверки с помощью настраиваемых параметров.Он обеспечивает контроль над строгостью сравнения, игнорируя конкретные различия, определение допусков ошибок и настройку предпочтений форматирования выходного сигнала.В целом, «xmlunit.xmlunit» - это мощная библиотека Java для обработки и сравнения XML.Он упрощает задачи, связанные с XML, в приложениях Java и предоставляет надежный набор функций для проверки, преобразования и утверждения документов XML.;The Java library 'xmlunit.xmlunit' is a part of the XMLUnit project and provides a set of classes and methods to perform XML assertions and comparisons in Java code.  The library contains various utility classes and APIs that assist in comparing XML structures, validating XML documents against schemas, and performing assertions on XML content. Some of the key features provided by 'xmlunit.xmlunit' include:  1. Comparison: The library provides methods to compare XML documents and identify differences between them. It supports detailed comparison of element attributes, namespaces, and text content. It also supports comparison of XML fragments and can handle differences in whitespace, formatting, and encoding.  2. Transformation: 'xmlunit.xmlunit' supports transforming XML documents using XSLT stylesheets. It provides APIs to apply XSLT transformations and obtain the resulting XML output.  3. Validation: The library allows validating XML documents against XML schemas (XSD). It provides methods to load XML schemas and validate XML documents for compliance with the defined schema rules.  4. Assertion: 'xmlunit.xmlunit' includes assertion methods for verifying specific XML conditions. It offers a set of convenient methods to assert the existence, absence, or content of XML elements, attributes, and text nodes.  5. Configuration: The library allows customization of comparison and validation behavior through configurable options. It provides control over the strictness of comparison, ignoring specific differences, specifying error tolerances, and setting output formatting preferences.  Overall, 'xmlunit.xmlunit' is a powerful Java library for XML processing and comparison. It simplifies XML-related tasks in Java applications and provides a robust set of features for validating, transforming, and asserting XML documents.;Describe the java library 'xmlunit.xmlunit', specify what it contains
1591;sonatype;1;XMLUnit compares a control XML document to a test document or the result of a transformation, validates documents, and compares the results of XPath expressions.;xmlunit.xmlunit;Xmlunit сравнивает управляющий XML -документ с тестовым документом или результатом преобразования, подтверждает документы и сравнивает результаты выражений XPath.;XMLUnit compares a control XML document to a test document or the result of a transformation, validates documents, and compares the results of XPath expressions.;https://ossindex.sonatype.org/component/pkg:maven/xmlunit/xmlunit
1591;jarcasting;2;XMLUnit for Java;xmlunit.xmlunit.1.6;Xmlunit сравнивает управляющий XML -документ с тестовым документом или результатом преобразования, подтверждает документы и сравнивает результаты выражений XPath.;XMLUnit compares a control XML document to a test document or the result of a transformation, validates documents, and compares the results of XPath expressions.;https://jarcasting.com/artifacts/xmlunit/xmlunit/
1591;jarcasting;3;org.xmlunit:xmlunit-matchers;org.xmlunit.xmlunit-matchers.2.9.0;Xmlunit для матчеров Java Hamcrest;XMLUnit for Java Hamcrest Matchers;https://jarcasting.com/artifacts/org.xmlunit/xmlunit-matchers/
1591;jarcasting;4;org.xmlunit:xmlunit-legacy;org.xmlunit.xmlunit-legacy.2.9.0;Xmlunit 1.x слой совместимости;XMLUnit 1.x Compatibility Layer;https://jarcasting.com/artifacts/org.xmlunit/xmlunit-legacy/
1591;jarcasting;5;org.xmlunit:xmlunit-placeholders;org.xmlunit.xmlunit-placeholders.2.9.0;Родительский помпон для всех артефактов Xmlunit;Parent POM for all artifacts of XMLUnit;https://jarcasting.com/artifacts/org.xmlunit/xmlunit-placeholders/
1591;jarcasting;6;org.xmlunit:xmlunit-parent;org.xmlunit.xmlunit-parent.2.9.0;Родительский помпон для всех артефактов Xmlunit;Parent POM for all artifacts of XMLUnit;https://jarcasting.com/artifacts/org.xmlunit/xmlunit-parent/
1591;jarcasting;7;org.xmlunit:xmlunit-core;org.xmlunit.xmlunit-core.2.9.0;Xmlunit для Java;XMLUnit for Java;https://jarcasting.com/artifacts/org.xmlunit/xmlunit-core/
1591;jarcasting;8;org.xmlunit:xmlunit-assertj;org.xmlunit.xmlunit-assertj.2.9.0;Xmlunit с Assertj Fluent API;XMLUnit with AssertJ fluent API;https://jarcasting.com/artifacts/org.xmlunit/xmlunit-assertj/
1591;jarcasting;9;org.xmlunit:xmlunit-assertj3;org.xmlunit.xmlunit-assertj3.2.9.0;Xmlunit с Assertj 3.x Fluent API;XMLUnit with AssertJ 3.x fluent API;https://jarcasting.com/artifacts/org.xmlunit/xmlunit-assertj3/
1591;jarcasting;10;org.xmlunit:xmlunit-jakarta-jaxb-impl;org.xmlunit.xmlunit-jakarta-jaxb-impl.2.9.0;Родительский помпон для всех артефактов Xmlunit;Parent POM for all artifacts of XMLUnit;https://jarcasting.com/artifacts/org.xmlunit/xmlunit-jakarta-jaxb-impl/
1591;mavenjar;11;org.xmlunit:xmlunit-core;org.xmlunit.xmlunit-core.2.9.0;Xmlunit для Java;XMLUnit for Java;https://mavenjar.com/artifact/org.xmlunit/xmlunit-core
1591;mavenjar;12;org.xmlunit:xmlunit-legacy;org.xmlunit.xmlunit-legacy.2.8.3;;XMLUnit 1.x Compatibility Layer;https://mavenjar.com/artifact/org.xmlunit/xmlunit-legacy
1591;mavenjar;13;org.xmlunit:xmlunit-placeholders;org.xmlunit.xmlunit-placeholders.2.8.3;Родительский помпон для всех артефактов Xmlunit;Parent POM for all artifacts of XMLUnit;https://mavenjar.com/artifact/org.xmlunit/xmlunit-placeholders
1591;mavenjar;14;org.xmlunit:xmlunit-assertj;org.xmlunit.xmlunit-assertj.2.8.3;Xmlunit с Assertj Fluent API;XMLUnit with AssertJ fluent API;https://mavenjar.com/artifact/org.xmlunit/xmlunit-assertj
1591;mavenjar;15;org.xmlunit:xmlunit-assertj3;org.xmlunit.xmlunit-assertj3.2.8.3;Xmlunit с Assertj 3.x Fluent API;XMLUnit with AssertJ 3.x fluent API;https://mavenjar.com/artifact/org.xmlunit/xmlunit-assertj3
1591;mavenjar;16;org.xmlunit:xmlunit-matchers;org.xmlunit.xmlunit-matchers.2.9.0;Xmlunit для матчеров Java Hamcrest;XMLUnit for Java Hamcrest Matchers;https://mavenjar.com/artifact/org.xmlunit/xmlunit-matchers
1591;mavenjar;17;org.xmlunit:xmlunit-parent;org.xmlunit.xmlunit-parent.2.8.3;Родительский помпон для всех артефактов Xmlunit;Parent POM for all artifacts of XMLUnit;https://mavenjar.com/artifact/org.xmlunit/xmlunit-parent
1591;mavenjar;18;XMLUnit for Java;xmlunit.xmlunit.1.6;Xmlunit сравнивает управляющий XML -документ с тестовым документом или результатом преобразования, подтверждает документы и сравнивает результаты выражений XPath.;XMLUnit compares a control XML document to a test document or the result of a transformation, validates documents, and compares the results of XPath expressions.;https://mavenjar.com/artifact/xmlunit/xmlunit
1591;sonatype;19;XMLUnit for Java;org.xmlunit.xmlunit-core;Xmlunit для Java;XMLUnit for Java;https://ossindex.sonatype.org/component/pkg:maven/org.xmlunit/xmlunit-core
1591;sonatype;20;;org.xmlunit.xmlunit-placeholders;;;https://ossindex.sonatype.org/component/pkg:maven/org.xmlunit/xmlunit-placeholders
1591;sonatype;21;;org.xmlunit.xmlunit-assertj;;;https://ossindex.sonatype.org/component/pkg:maven/org.xmlunit/xmlunit-assertj
1591;sonatype;22;;org.xmlunit.xmlunit-assertj3;;;https://ossindex.sonatype.org/component/pkg:maven/org.xmlunit/xmlunit-assertj3
1591;sonatype;23;XMLUnit 1.x Compatibility Layer;org.xmlunit.xmlunit-legacy;Xmlunit 1.x слой совместимости;XMLUnit 1.x Compatibility Layer;https://ossindex.sonatype.org/component/pkg:maven/org.xmlunit/xmlunit-legacy
1591;sonatype;24;Parent POM for all artifacts of XMLUnit;org.xmlunit.xmlunit-parent;Родительский помпон для всех артефактов Xmlunit;Parent POM for all artifacts of XMLUnit;https://ossindex.sonatype.org/component/pkg:maven/org.xmlunit/xmlunit-parent
1591;jarcasting;25;com.skynav.ttt:ttt-xmlunit-core;com.skynav.ttt.ttt-xmlunit-core.1.0;Временный текстовый инструментарий;Timed Text Toolkit;https://jarcasting.com/artifacts/com.skynav.ttt/ttt-xmlunit-core/
1591;jarcasting;26;easyb XML Unit Plugin;org.easyb.easyb-plugin-xmlunit.1.1;Плагин easyb для использования Xmlunit, как плагин;An easyb plugin for using xmlunit like a plugin;https://jarcasting.com/artifacts/org.easyb/easyb-plugin-xmlunit/
1591;jarcasting;27;commons-jelly-tags-xmlunit;commons-jelly.commons-jelly-tags-xmlunit.20040902.072757;Это интерфейс Jelly для приложений XML модульного тестирования.;This is a Jelly interface for unit testing XML applications.;https://jarcasting.com/artifacts/commons-jelly/commons-jelly-tags-xmlunit/
1591;mavenjar;28;XML Calabash MarkLogic XML Unit compare step;com.xmlcalabash.xmlcalabash1-xmlunit.1.1.3;Xml calabash agepension step для сравнения единиц XML;XML Calabash extension step to do XML Unit comparisons;https://mavenjar.com/artifact/com.xmlcalabash/xmlcalabash1-xmlunit
1591;sonatype;29;XMLUnit for Java Hamcrest Matchers;org.xmlunit.xmlunit-matchers;Xmlunit для матчеров Java Hamcrest;XMLUnit for Java Hamcrest Matchers;https://ossindex.sonatype.org/component/pkg:maven/org.xmlunit/xmlunit-matchers
;;;;;;;
1592;original;;xom;xom.xom;сопоставление объектов XML (родительский проект);;
1592;openai;;;;Библиотека Java 'xom.xom'-это библиотека XML с открытым исходным кодом, которая обеспечивает простой и эффективный способ манипулировать XML-документами с использованием Java.Он содержит различные классы и методы для создания, чтения, записи и манипулирования данными XML.Некоторые из основных компонентов, которые включает в себя библиотека «xom.xom»: 1. Элементы: класс «элементы» представляет элементы XML в документе XML.Он предоставляет методы для доступа и изменения содержимого элемента, атрибутов, пространств имен и других свойств.2. Атрибуты: класс «атрибуты» представляет атрибуты элемента XML.Это позволяет получать, добавлять, изменять и удалять атрибуты из элементов.3. Пространства имен: класс «пространства имен» используется для обработки пространств имен XML.Он предоставляет методы для создания, извлечения и управления объявлениями пространства имен в элементах XML.4. Документы: класс «документ» представляет весь XML -документ.Он предоставляет методы для создания, манипулирования и запроса XML -документов.Он также включает функциональность для сериализации документа на строку или файл.5. XPath: класс «XPath» позволяет запросить документы XML с использованием экспрессии XPath.Он предоставляет методы для оценки выражений XPath и извлечения соответствующих элементов или значений.6. Сериализация: класс «сериализатора» используется для сериализации XML -документов на строку или файл.Он поддерживает различные выходные форматы, такие как XML, HTML и XHTML.Он также предоставляет варианты управления вдавливаниями, кодированием и другими свойствами сериализации.7. Валидация: класс «валидатор» позволяет проверять документы XML в отношении определения типа документа (DTD) или схемы XML.Он предоставляет методы для проверки документов и извлечения ошибок проверки или предупреждений.В целом, библиотека «xom.xom» предоставляет удобный и эффективный способ работы с документами XML в Java, предлагая функции для создания, манипулирования, запроса и проверки данных XML.;The java library 'xom.xom' is an open-source XML library that provides a simple and efficient way to manipulate XML documents using Java. It contains various classes and methods to create, read, write, and manipulate XML data.  Some of the main components that the 'xom.xom' library includes are:  1. Elements: The 'Elements' class represents XML elements in an XML document. It provides methods to access and modify element content, attributes, namespaces, and other properties.  2. Attributes: The 'Attributes' class represents attributes of an XML element. It allows retrieving, adding, modifying, and removing attributes from elements.  3. Namespaces: The 'Namespaces' class is used to handle XML namespaces. It provides methods to create, retrieve, and manage namespace declarations in XML elements.  4. Documents: The 'Document' class represents an entire XML document. It provides methods to create, manipulate, and query XML documents. It also includes functionality to serialize the document to a string or a file.  5. XPath: The 'XPath' class allows querying XML documents using XPath expressions. It provides methods to evaluate XPath expressions and retrieve matching elements or values.  6. Serialization: The 'Serializer' class is used to serialize XML documents to a string or a file. It supports various output formats, such as XML, HTML, and XHTML. It also provides options to control indentation, encoding, and other serialization properties.  7. Validation: The 'Validator' class allows validating XML documents against a Document Type Definition (DTD) or XML Schema. It provides methods to validate documents and retrieve validation errors or warnings.  Overall, the 'xom.xom' library provides a convenient and efficient way to work with XML documents in Java, offering features for creating, manipulating, querying, and validating XML data.;Describe the java library 'xom.xom', specify what it contains
1592;sonatype;1;The XOM Dual Streaming/Tree API for Processing XML;xom.xom;Xom Dual Streaming/Tree API для обработки XML;The XOM Dual Streaming/Tree API for Processing XML;https://ossindex.sonatype.org/component/pkg:maven/xom/xom
1592;jarcasting;2;XOM;com.io7m.xom.xom.1.2.10;Xom Dual Streaming/Tree API для обработки XML;The XOM Dual Streaming/Tree API for Processing XML;https://jarcasting.com/artifacts/com.io7m.xom/xom/
1592;jarcasting;3;XOM;xom.xom.1.3.7;Xom Dual Streaming/Tree API для обработки XML;The XOM Dual Streaming/Tree API for Processing XML;https://jarcasting.com/artifacts/xom/xom/
1592;mavenjar;4;XOM;xom.xom.1.3.9;Xom Dual Streaming/Tree API для обработки XML;The XOM Dual Streaming/Tree API for Processing XML;https://mavenjar.com/artifact/xom/xom
1592;mavenjar;5;XOM;com.io7m.xom.xom.1.2.10;Xom Dual Streaming/Tree API для обработки XML;The XOM Dual Streaming/Tree API for Processing XML;https://mavenjar.com/artifact/com.io7m.xom/xom
1592;sonatype;6;The XOM Dual Streaming/Tree API for Processing XML;com.io7m.xom.xom;Xom Dual Streaming/Tree API для обработки XML;The XOM Dual Streaming/Tree API for Processing XML;https://ossindex.sonatype.org/component/pkg:maven/com.io7m.xom/xom
1592;jarcasting;7;spring-xom-unmarshaller;com.itelg.spring.spring-xom-unmarshaller.1.4.0;Spring XML Unmarshalling с Xom;Spring XML Unmarshalling with XOM;https://jarcasting.com/artifacts/com.itelg.spring/spring-xom-unmarshaller/
1592;jarcasting;8;scala-xom;net.surguy.scala-xom.0.4;Scala подразумевает упростить использование библиотеки XML в Scala и облегчить поддержку Saxon XPATH 2.;Scala implicits to make using the XOM XML library easier in Scala, and to make using Saxon's XPath 2 support easier.;https://jarcasting.com/artifacts/net.surguy/scala-xom/
1592;jarcasting;9;xpath-to-xml-xom;com.github.simy4.xpath.xpath-to-xml-xom.2.3.4;Удобная утилита для создания моделей XML путем оценки выражений XPath;Convenient utility to build XML models by evaluating XPath expressions;https://jarcasting.com/artifacts/com.github.simy4.xpath/xpath-to-xml-xom/
1592;jarcasting;10;com.io7m.changelog.xom;com.io7m.changelog.com.io7m.changelog.xom.4.0.0-beta0001;Программное программное обеспечение CHANGELOGS (XML-обработка на основе XOM);Software changelogs (XOM-based XML processing);https://jarcasting.com/artifacts/com.io7m.changelog/com.io7m.changelog.xom/
1592;jarcasting;11;spring-xom-marshaller;com.itelg.spring.spring-xom-marshaller.1.3.0;Spring XML Marshalling с Xom;Spring XML Marshalling with XOM;https://jarcasting.com/artifacts/com.itelg.spring/spring-xom-marshaller/
1592;jarcasting;12;sax-xom-parser;com.avides.xml.sax-xom-parser.2.1.0;XML-подергивание-карты с поддержкой xom;XML-streaming-parser with xom-support;https://jarcasting.com/artifacts/com.avides.xml/sax-xom-parser/
1592;jarcasting;13;EAP Base Module nu.xom:main;org.kie.modules.nu-xom-main.6.5.0.Final;Родитель с зависимостями импортирует платформу Kie Platform Bom и добавляет испытательные зависимости по умолчанию.Все модули расширяют этого родителя, за исключением пользовательских бом (которые используются здесь).;The parent with dependencies imports the KIE Platform BOM and adds the default test-scoped dependencies. All modules extend this parent, except for the user-facing BOMs (which are used here).;https://jarcasting.com/artifacts/org.kie.modules/nu-xom-main/
1592;mavenjar;14;saxon-xom;org.teiid.saxon-xom.15.0.2;Саксонский адаптер для Xom;Saxon adapter for XOM;https://mavenjar.com/artifact/org.teiid/saxon-xom
1592;mavenjar;15;spring-xom-unmarshaller;com.itelg.spring.spring-xom-unmarshaller.1.4.0-RC2;Spring XML Unmarshalling с Xom;Spring XML Unmarshalling with XOM;https://mavenjar.com/artifact/com.itelg.spring/spring-xom-unmarshaller
1592;mavenjar;16;spring-xom-marshaller;com.itelg.spring.spring-xom-marshaller.1.2.0;Spring XML Marshalling с Xom;Spring XML Marshalling with XOM;https://mavenjar.com/artifact/com.itelg.spring/spring-xom-marshaller
1592;mavenjar;17;io7m-kstructural-xom;com.io7m.kstructural.io7m-kstructural-xom.0.3.1;Внедрение котлина языка структурных документов (бэкэнд XOM);Kotlin implementation of the structural document language (XOM backend);https://mavenjar.com/artifact/com.io7m.kstructural/io7m-kstructural-xom
1592;mavenjar;18;xpath-to-xml-xom;com.github.simy4.xpath.xpath-to-xml-xom.2.3.6;Удобная утилита для создания моделей XML путем оценки выражений XPath;Convenient utility to build XML models by evaluating XPath expressions;https://mavenjar.com/artifact/com.github.simy4.xpath/xpath-to-xml-xom
1592;mavenjar;19;io7m-jstructural-xom;com.io7m.jstructural.io7m-jstructural-xom.5.0.0;Внедрение Java структурного языка документов (бэкэнд XOM);Java implementation of the structural document language (XOM backend);https://mavenjar.com/artifact/com.io7m.jstructural/io7m-jstructural-xom
1592;mavenjar;20;io7m-changelog-xom;com.io7m.changelog.io7m-changelog-xom.3.0.3;Программное программное обеспечение CHANGELOGS (XML-обработка на основе XOM);Software changelogs (XOM-based XML processing);https://mavenjar.com/artifact/com.io7m.changelog/io7m-changelog-xom
1592;mavenjar;21;sax-xom-parser;com.avides.xml.sax-xom-parser.2.0.0;XML-подергивание-карты с поддержкой xom;XML-streaming-parser with xom-support;https://mavenjar.com/artifact/com.avides.xml/sax-xom-parser
1592;sonatype;22;;wurfl.xom;;;https://ossindex.sonatype.org/component/pkg:maven/wurfl/xom
;;;;;;;
1593;original;;xpp3;xpp3.xpp3;быстрый анализатор XML для Java;;
1593;openai;;;;Библиотека Java 'xpp3.xpp3' содержит классы и функциональность для анализа и манипулирования документами XML с использованием парсера XPP3 (XML Pull Version 3).XPP3-это библиотека диапазона XML на основе притяжения, которая позволяет разработчикам читать и обрабатывать данные XML в потоковой передаче.Библиотека «XPP3.XPP3» включает в себя классы анализа «Core XPP3», которые позволяют анализировать и навигация на документы XML.Он предоставляет методы для чтения XML -элементов, атрибутов, текстовых узлов и других конструкций XML.Кроме того, он поддерживает различные функции, такие как расширение сущности, обработка пространства имен и кодирование символов.Библиотека также включает в себя утилиты для написания документов XML с использованием XPP3.Эти классы позволяют разработчикам создавать XML -элементы, атрибуты и текстовые узлы и записывать их в выходной поток.В целом, библиотека «XPP3.xpp3» является комплексным решением для анализа и манипуляции XML в Java с использованием анализатора XPP3.Он упрощает процесс чтения и написания XML -документов, что облегчает разработчикам работать с данными XML в своих приложениях Java.;The java library 'xpp3.xpp3' contains classes and functionality for parsing and manipulating XML documents using the XPP3 (XML Pull Parser version 3) parser. XPP3 is a pull-based XML parsing library that allows developers to read and process XML data in a streaming manner.  The 'xpp3.xpp3' library includes the core XPP3 parser classes that enable parsing and navigating XML documents. It provides methods to read XML elements, attributes, text nodes, and other XML constructs. Additionally, it supports various features such as entity expansion, namespace handling, and character encoding.  The library also includes utility classes for writing XML documents using XPP3. These classes allow developers to create XML elements, attributes, and text nodes and write them to an output stream.  Overall, the 'xpp3.xpp3' library is a comprehensive solution for XML parsing and manipulation in Java using the XPP3 parser. It simplifies the process of reading and writing XML documents, making it easier for developers to work with XML data in their Java applications.;Describe the java library 'xpp3.xpp3', specify what it contains
1593;sonatype;1;MXP1 is a stable XmlPull parsing engine that is based on ideas from XPP and in particular XPP2 but completely revised and rewritten to take the best advantage of latest JIT JVMs such as Hotspot in JDK 1.4+.;xpp3.xpp3;MXP1 - это стабильный двигатель диаграммы XMLPull, который основан на идеях от XPP и, в частности, XPP2, но полностью пересмотрен и переписывается, чтобы воспользоваться наилучшими преимуществами новейших JIT JVM, таких как Hotspot в JDK 1.4+.;MXP1 is a stable XmlPull parsing engine that is based on ideas from XPP and in particular XPP2 but completely revised and rewritten to take the best advantage of latest JIT JVMs such as Hotspot in JDK 1.4+.;https://ossindex.sonatype.org/component/pkg:maven/xpp3/xpp3
1593;jarcasting;2;MXP1: Xml Pull Parser 3rd Edition (XPP3);xpp3.xpp3_min.1.1.4c;MXP1 - это стабильный двигатель диаграммы XMLPull, который основан на идеях от XPP и, в частности, XPP2, но полностью пересмотрен и переписывается, чтобы воспользоваться наилучшими преимуществами новейших JIT JVM, таких как Hotspot в JDK 1.4+.;MXP1 is a stable XmlPull parsing engine that is based on ideas from XPP and in particular XPP2 but completely revised and rewritten to take the best advantage of latest JIT JVMs such as Hotspot in JDK 1.4+.;https://jarcasting.com/artifacts/xpp3/xpp3_min/
1593;jarcasting;3;MXP1: Xml Pull Parser 3rd Edition (XPP3);xpp3.xpp3_xpath.1.1.4c;MXP1 - это стабильный двигатель диаграммы XMLPull, который основан на идеях от XPP и, в частности, XPP2, но полностью пересмотрен и переписывается, чтобы воспользоваться наилучшими преимуществами новейших JIT JVM, таких как Hotspot в JDK 1.4+.;MXP1 is a stable XmlPull parsing engine that is based on ideas from XPP and in particular XPP2 but completely revised and rewritten to take the best advantage of latest JIT JVMs such as Hotspot in JDK 1.4+.;https://jarcasting.com/artifacts/xpp3/xpp3_xpath/
1593;jarcasting;4;MXP1: Xml Pull Parser 3rd Edition (XPP3);xpp3.xpp3.1.1.4c;MXP1 - это стабильный двигатель диаграммы XMLPull, который основан на идеях от XPP и, в частности, XPP2, но полностью пересмотрен и переписывается, чтобы воспользоваться наилучшими преимуществами новейших JIT JVM, таких как Hotspot в JDK 1.4+.;MXP1 is a stable XmlPull parsing engine that is based on ideas from XPP and in particular XPP2 but completely revised and rewritten to take the best advantage of latest JIT JVMs such as Hotspot in JDK 1.4+.;https://jarcasting.com/artifacts/xpp3/xpp3/
1593;jarcasting;5;XPP3 (for Apache Directory Studio);org.apache.directory.studio.org.xpp3.xpp3.1.1.340;;;https://jarcasting.com/artifacts/org.apache.directory.studio/org.xpp3.xpp3/
1593;mavenjar;6;MXP1: Xml Pull Parser 3rd Edition (XPP3);xpp3.xpp3.1.1.4c;MXP1 - это стабильный двигатель диаграммы XMLPull, который основан на идеях от XPP и, в частности, XPP2, но полностью пересмотрен и переписывается, чтобы воспользоваться наилучшими преимуществами новейших JIT JVM, таких как Hotspot в JDK 1.4+.;MXP1 is a stable XmlPull parsing engine that is based on ideas from XPP and in particular XPP2 but completely revised and rewritten to take the best advantage of latest JIT JVMs such as Hotspot in JDK 1.4+.;https://mavenjar.com/artifact/xpp3/xpp3
1593;mavenjar;7;MXP1: Xml Pull Parser 3rd Edition (XPP3);xpp3.xpp3_min.1.1.4c;MXP1 - это стабильный двигатель диаграммы XMLPull, который основан на идеях от XPP и, в частности, XPP2, но полностью пересмотрен и переписывается, чтобы воспользоваться наилучшими преимуществами новейших JIT JVM, таких как Hotspot в JDK 1.4+.;MXP1 is a stable XmlPull parsing engine that is based on ideas from XPP and in particular XPP2 but completely revised and rewritten to take the best advantage of latest JIT JVMs such as Hotspot in JDK 1.4+.;https://mavenjar.com/artifact/xpp3/xpp3_min
1593;mavenjar;8;MXP1: Xml Pull Parser 3rd Edition (XPP3);xpp3.xpp3_xpath.1.1.4c;MXP1 - это стабильный двигатель диаграммы XMLPull, который основан на идеях от XPP и, в частности, XPP2, но полностью пересмотрен и переписывается, чтобы воспользоваться наилучшими преимуществами новейших JIT JVM, таких как Hotspot в JDK 1.4+.;MXP1 is a stable XmlPull parsing engine that is based on ideas from XPP and in particular XPP2 but completely revised and rewritten to take the best advantage of latest JIT JVMs such as Hotspot in JDK 1.4+.;https://mavenjar.com/artifact/xpp3/xpp3_xpath
1593;mavenjar;9;XPP3 (for Apache Directory Studio);org.apache.directory.studio.org.xpp3.xpp3.1.1.4.c;;;https://mavenjar.com/artifact/org.apache.directory.studio/org.xpp3.xpp3
1593;sonatype;10;MXP1 is a stable XmlPull parsing engine that is based on ideas from XPP and in particular XPP2 but completely revised and rewritten to take the best advantage of latest JIT JVMs such as Hotspot in JDK 1.4+.;xpp3.xpp3_min;MXP1 - это стабильный двигатель диаграммы XMLPull, который основан на идеях от XPP и, в частности, XPP2, но полностью пересмотрен и переписывается, чтобы воспользоваться наилучшими преимуществами новейших JIT JVM, таких как Hotspot в JDK 1.4+.;MXP1 is a stable XmlPull parsing engine that is based on ideas from XPP and in particular XPP2 but completely revised and rewritten to take the best advantage of latest JIT JVMs such as Hotspot in JDK 1.4+.;https://ossindex.sonatype.org/component/pkg:maven/xpp3/xpp3_min
1593;sonatype;11;;xpp3.xpp3_min.osgi;;;https://ossindex.sonatype.org/component/pkg:maven/xpp3/xpp3_min.osgi
1593;sonatype;12;MXP1 is a stable XmlPull parsing engine that is based on ideas from XPP and in particular XPP2 but completely revised and rewritten to take the best advantage of latest JIT JVMs such as Hotspot in JDK 1.4+.;xpp3.xpp3_xpath;MXP1 - это стабильный двигатель диаграммы XMLPull, который основан на идеях от XPP и, в частности, XPP2, но полностью пересмотрен и переписывается, чтобы воспользоваться наилучшими преимуществами новейших JIT JVM, таких как Hotspot в JDK 1.4+.;MXP1 is a stable XmlPull parsing engine that is based on ideas from XPP and in particular XPP2 but completely revised and rewritten to take the best advantage of latest JIT JVMs such as Hotspot in JDK 1.4+.;https://ossindex.sonatype.org/component/pkg:maven/xpp3/xpp3_xpath
1593;jarcasting;13;org.jflux.extern.utils.xpp3.rk OSGi Bundle;org.jflux.org.jflux.extern.utils.xpp3.rk.0.2.5;Sonatype помогает проектам с открытым исходным кодом создать репозитории Maven на https://oss.sonatype.org/;Sonatype helps open source projects to set up Maven repositories on https://oss.sonatype.org/;https://jarcasting.com/artifacts/org.jflux/org.jflux.extern.utils.xpp3.rk/
1593;jarcasting;14;Apache ServiceMix :: Bundles :: xpp3;org.apache.servicemix.bundles.org.apache.servicemix.bundles.xpp3.1.1.4c_7;Этот пакет Osgi завершает xpp3 1.1.4c файл JAR.;This OSGi bundle wraps xpp3 1.1.4c jar file.;https://jarcasting.com/artifacts/org.apache.servicemix.bundles/org.apache.servicemix.bundles.xpp3/
1593;jarcasting;15;MXP1: Xml Pull Parser 3rd Edition (XPP3);org.codelibs.xpp3.1.1.4c.0;;;https://jarcasting.com/artifacts/org.codelibs/xpp3/
1593;jarcasting;16;xmlpull-xpp3;net.sf.sociaal.xmlpull-xpp3.3.0.0.20130526;JME3 Vector Math;jME3 Vector Math;https://jarcasting.com/artifacts/net.sf.sociaal/xmlpull-xpp3/
1593;jarcasting;17;Modello XPP3 Plugin;org.infrastructurebuilder.modello.modello-plugin-xpp3-reflect.1.11.0.2;Плагин Modello XPP3 генерирует считывателей и авторов XML на основе API XPP3 (анализатор xml Pull).;Modello XPP3 Plugin generates XML readers and writers based on XPP3 API (XML Pull Parser).;https://jarcasting.com/artifacts/org.infrastructurebuilder.modello/modello-plugin-xpp3-reflect/
1593;jarcasting;18;org.codehaus.modello:modello-xpp3-plugin;org.codehaus.modello.modello-xpp3-plugin.1.0-alpha-1;;;https://jarcasting.com/artifacts/org.codehaus.modello/modello-xpp3-plugin/
